gameId,playId,target_rush,qb_depth,rb_depth,fb_depth,absoluteYardlineNumber,preSnapHomeTeamWinProbability,preSnapVisitorTeamWinProbability,offenseFormation,receiverAlignment,pff_passCoverage,pff_manZone,homeTeamPossession,quarter,down,yardsToGo,gameClock,possessionTeam,preSnapHomeScore,preSnapVisitorScore,RB_snap_motion,WR_snap_motion,FB_snap_motion,TE_snap_motion,RB_motion,WR_motion,FB_motion,TE_motion,RB_shift,WR_shift,FB_shift,TE_shift,week
2022110300,314,0,5.2599981689450033,1.6699981689449999,0.0,101,0.314307183027267,0.685692816972733,EMPTY,3x2,Cover-2,Zone,0,1,1,10,09:33,PHI,7,0,0,0,0,0,1,0,0,0,0,0,0,0,week_9
2022110300,1874,0,5.169998626708999,6.049998626708998,0.0,34,0.204838510602713,0.795161489397287,EMPTY,3x2,Cover-3,Zone,0,3,3,3,13:36,PHI,14,14,1,0,0,0,0,0,0,0,0,0,0,0,week_9
2022110600,2639,0,4.2199978637695068,1.2999978637695051,0.0,73,0.590134728699923,0.409865271300077,EMPTY,3x2,Cover-2,Zone,0,3,3,10,02:20,LAC,17,14,0,0,0,0,1,1,0,0,0,0,0,0,week_9
2022110600,3074,0,4.5800027465819966,2.0300027465819994,0.0,73,0.512043382972479,0.487956617027521,EMPTY,4x1,Cover-3,Zone,0,4,3,3,09:04,LAC,17,14,0,0,0,0,0,0,0,0,0,0,0,0,week_9
2022110601,325,0,5.5199990844727012,1.6499990844726966,1.9099990844727017,83,0.384122548624873,0.615877451375127,EMPTY,3x2,Cover-2,Zone,0,1,2,8,10:25,MIA,3,0,0,0,0,0,1,0,0,0,0,0,0,0,week_9
2022110601,2640,1,4.8000006103516029,0.0,0.0,79,0.0571813564747572,0.942818643525243,EMPTY,3x2,Quarters,Zone,0,3,3,2,02:32,MIA,25,35,0,0,0,1,0,0,0,0,0,0,0,0,week_9
2022110602,1014,0,4.8900012207030983,3.9400012207030954,0.0,83,0.954392134211957,0.0456078657880425,EMPTY,3x2,Cover-2,Zone,0,2,3,8,12:55,CAR,14,0,1,0,0,0,1,0,0,0,0,0,0,0,week_9
2022110603,1288,0,4.939999389648392,1.189999389648392,0.0,91,0.335229720920324,0.664770279079676,EMPTY,3x2,Cover-2,Zone,0,2,2,3,08:04,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,week_9
2022110603,1418,0,4.6700012207030994,1.5100012207031028,0.0,63,0.35057245567441,0.64942754432559,EMPTY,3x2,Cover-3 Cloud Left,Zone,0,2,3,18,03:28,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,week_9
2022110603,2189,0,3.7399986267089957,0.3699986267089983,0.0,32,0.576836328953505,0.423163671046495,EMPTY,3x2,Quarters,Zone,0,3,2,9,09:23,GB,8,0,0,0,0,0,0,0,0,0,0,0,0,0,week_9
2022110603,3835,0,3.2999993896483915,0.27999938964839544,0.0,93,0.684600819398959,0.315399180601041,EMPTY,3x2,Quarters,Zone,0,4,3,10,00:46,GB,15,9,0,0,0,0,0,0,0,0,0,0,0,0,week_9
2022110605,1264,0,5.5300000762938986,2.0400000762939,0.0,27,0.774232469499111,0.225767530500889,EMPTY,3x2,Quarters,Zone,0,2,3,18,07:41,IND,6,0,0,0,0,0,0,0,0,0,0,0,0,0,week_9
2022110606,990,0,5.300003662109404,1.7000036621094097,0.0,71,0.129868172109127,0.870131827890873,EMPTY,3x2,Quarters,Zone,0,2,3,10,14:05,BUF,3,7,0,0,0,0,0,0,0,0,0,0,0,0,week_9
2022110606,1780,0,5.0899969482422023,2.1899969482421966,0.0,85,0.122149745002389,0.877850254997611,EMPTY,4x1,Quarters,Zone,0,2,1,10,00:32,BUF,10,14,1,0,0,0,1,1,0,0,0,1,0,0,week_9
2022110606,3059,0,4.7100018310546972,2.1500018310546949,0.0,64,0.258040100336075,0.741959899663925,EMPTY,4x1,Cover-3,Zone,0,4,2,14,08:19,BUF,17,17,1,0,0,0,1,0,0,0,0,0,0,0,week_9
2022110606,3081,0,3.8399972534179909,0.5699972534179949,0.0,64,0.29333670437336,0.70666329562664,EMPTY,3x2,Quarters,Zone,0,4,3,14,08:13,BUF,17,17,0,1,0,0,0,1,0,0,0,0,0,0,week_9
2022110606,3559,0,5.3999966430664017,1.4499966430664131,0.0,96,0.835093908011913,0.164906091988087,EMPTY,3x2,Quarters,Zone,0,4,3,21,00:40,BUF,20,17,0,0,0,0,0,0,0,0,0,0,0,0,week_9
2022110606,3581,0,5.6500036621093983,1.5600036621094091,0.0,96,0.874776158481836,0.125223841518164,EMPTY,3x2,Quarters,Zone,0,4,4,21,00:33,BUF,20,17,0,0,0,0,0,0,0,0,0,0,0,0,week_9
2022110607,84,0,4.460000534057599,2.1900005340575994,0.0,31,0.426821194589138,0.573178805410862,EMPTY,3x2,Cover-2,Zone,0,1,2,11,14:22,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,week_9
2022110607,649,0,4.6000000762938988,2.1300000762939,1.2900000762939001,30,0.207488469779491,0.792511530220509,EMPTY,3x2,Quarters,Zone,0,1,1,10,01:57,MIN,0,7,0,0,0,0,0,1,0,0,0,0,0,0,week_9
2022110607,1739,0,4.58000213623049,1.9200021362304938,0.0,67,0.270936965942383,0.729063034057617,EMPTY,4x1,Cover-3,Zone,0,2,2,10,00:27,MIN,3,7,0,0,0,0,0,0,0,0,0,0,0,0,week_9
2022110608,1403,0,4.9399969482421966,2.3099969482422011,0.0,72,0.398493204265833,0.601506795734167,EMPTY,3x2,Cover-3 Seam,Zone,0,2,3,4,07:24,SEA,7,10,1,0,0,0,1,0,0,0,0,0,0,0,week_9
2022110608,1427,0,4.5699963378906006,1.4399963378905909,0.0,74,0.404564563184977,0.595435436815023,EMPTY,3x2,Cover-2,Zone,0,2,4,2,06:47,SEA,7,10,0,0,0,0,0,1,0,0,0,0,0,0,week_9
2022110608,1621,1,5.0700003051758031,6.790000305175802,0.0,34,0.45772547647357,0.54227452352643,EMPTY,3x2,Cover-3,Zone,0,2,2,20,04:40,SEA,7,10,1,0,0,0,0,0,0,0,0,0,0,0,week_9
2022110609,1050,0,5.3199995422363031,1.1899995422363006,0.0,41,0.633446678519249,0.366553321480751,EMPTY,3x2,Cover-3 Seam,Zone,0,2,2,11,13:08,LA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,week_9
2022110609,2371,0,5.2099986267090017,2.3899986267090014,0.0,56,0.468327067792416,0.531672932207584,EMPTY,4x1,Cover-3,Zone,0,3,3,8,12:07,LA,6,7,0,0,0,0,0,0,0,0,0,0,0,0,week_9
2022110609,2473,0,4.2200009155270095,0.51999908447299958,0.0,102,0.338443245738745,0.661556754261255,EMPTY,3x2,Cover-3,Zone,0,3,2,7,09:28,LA,6,7,0,0,0,0,0,0,0,0,0,0,0,0,week_9
2022110610,634,0,4.8099987792969046,1.6599987792968989,0.0,71,0.848276123404503,0.151723876595497,EMPTY,3x2,Cover-6 Right,Zone,0,1,3,15,04:44,TEN,3,0,0,0,0,0,0,0,0,0,0,0,0,0,week_9
2022110610,4064,0,4.8700024414062,1.8600024414061949,0.0,80,0.514197833587726,0.485802166412274,EMPTY,3x2,Cover-3,Zone,0,4,2,10,00:26,TEN,17,17,0,0,0,0,0,0,0,0,0,0,0,0,week_9
2022110610,4640,0,4.9000008392333978,2.2500008392333974,0.0,19,0.88304152465519,0.11695847534481,EMPTY,3x2,Cover-2,Zone,0,5,4,26,02:13,TEN,20,17,0,0,0,0,0,0,0,0,0,0,0,0,week_9
2022110700,646,0,5.0899981689453,1.4499981689452994,0.0,70,0.513810563832521,0.486189436167479,EMPTY,3x2,Cover-3,Zone,0,1,2,13,02:59,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,week_9
2022110700,1456,1,5.3100012207031,0.0,1.4600012207030986,62,0.256797544658184,0.743202455341816,EMPTY,3x2,Quarters,Zone,0,2,3,2,05:46,BAL,0,7,0,1,0,0,0,0,0,0,0,0,1,0,week_9
2022110700,2182,0,5.3800021362305017,0.0,2.0000021362304921,83,0.116042278707027,0.883957721292973,EMPTY,3x2,Cover-3,Zone,0,3,1,10,11:15,BAL,3,14,0,1,0,0,0,1,0,0,0,0,0,0,week_9
2022110700,2723,0,5.2499993896484014,2.3999993896484,1.8399993896484048,35,0.123627569526434,0.876372430473566,EMPTY,3x2,Quarters,Zone,0,3,2,10,00:44,BAL,6,17,0,0,0,0,0,0,0,0,1,0,0,0,week_9
2022110700,2761,0,5.1599966430664068,2.3399966430663994,0.0,85,0.1253652125597,0.8746347874403,EMPTY,4x1,Quarters,Zone,0,4,3,10,15:00,BAL,6,17,0,0,0,0,0,0,0,0,1,0,0,0,week_9
2022110600,2987,1,1.2799983215332063,7.1399983215332057,0.0,52,0.569984138011932,0.430015861988068,I_FORM,2x1,Cover-2,Zone,0,4,2,8,11:06,LAC,17,14,0,0,0,0,0,0,0,0,0,0,0,1,week_9
2022110601,1027,1,1.4299966430664028,7.6699966430664119,4.689996643066408,96,0.286940164864063,0.713059835135937,I_FORM,2x1,Cover-3,Zone,0,2,1,10,11:51,MIA,10,7,0,0,0,0,0,0,0,0,0,0,1,0,week_9
2022110601,1929,1,1.4200000000000017,7.6099999999999994,4.7199999999999989,57,0.179425690323114,0.820574309676886,I_FORM,2x1,Cover-3,Zone,0,3,1,10,14:24,MIA,17,21,0,0,0,1,0,0,0,0,0,0,1,0,week_9
2022110601,2144,0,1.539999542236302,7.7899995422362984,4.5699995422363,35,0.216582518070936,0.783417481929064,I_FORM,2x1,Cover-3,Zone,0,3,1,10,11:20,MIA,25,28,0,0,0,0,0,0,1,0,0,0,0,0,week_9
2022110601,2564,0,1.5499987792969065,7.7399987792969043,4.5399987792969014,55,0.066424647346139,0.933575352653861,I_FORM,2x1,Cover-2,Zone,0,3,1,10,04:40,MIA,25,35,0,0,0,0,0,0,0,0,0,0,0,0,week_9
2022110601,3456,1,1.559997253418004,7.19999725341799,4.4399972534179994,87,0.166229121387005,0.833770878612995,I_FORM,2x1,Cover-2,Zone,0,4,2,11,03:00,MIA,32,35,0,0,0,0,0,0,0,0,0,0,0,0,week_9
2022110603,534,0,0.29999877929689944,3.2899987792969085,0.0,86,0.212183620780706,0.787816379219294,I_FORM,2x1,Cover-3,Zone,0,1,3,1,05:11,GB,0,0,0,1,0,0,0,1,0,0,0,0,0,0,week_9
2022110603,1267,1,1.4899966430664051,7.10999664306641,0.0,98,0.352618765085936,0.647381234914064,I_FORM,2x1,Cover-3,Zone,0,2,1,10,08:36,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,week_9
2022110603,1312,1,1.3500036621094011,7.530003662109408,0.0,66,0.288451366126537,0.711548633873463,I_FORM,2x1,Cover-3,Zone,0,2,1,10,07:16,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,week_9
2022110603,1333,1,1.4499993896484042,7.909999389648398,0.0,62,0.289244432002306,0.710755567997694,I_FORM,2x1,Cover-6 Right,Zone,0,2,2,6,06:30,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,week_9
2022110604,812,1,1.0799995422363011,6.8199995422363031,4.6299995422362983,51,0.21395462192595,0.78604537807405,I_FORM,2x1,Cover-3,Zone,0,1,1,10,02:29,LV,0,7,0,1,0,0,0,0,0,0,0,0,0,0,week_9
2022110604,838,0,1.1099995422363023,6.4699995422363017,3.8599995422363023,53,0.224245820194483,0.775754179805517,I_FORM,2x1,Cover-6 Right,Zone,0,1,2,12,01:48,LV,0,7,0,0,0,1,0,0,0,1,0,0,0,0,week_9
2022110604,1109,1,1.4100004577637009,7.2900004577637034,4.8700004577637017,41,0.18497072160244,0.81502927839756,I_FORM,2x1,Quarters,Zone,0,2,1,10,12:33,LV,0,10,0,1,0,0,0,0,0,0,0,0,0,0,week_9
2022110604,1495,0,1.2199999999999989,6.9200000000000017,4.6499999999999986,35,0.175079623237252,0.824920376762748,I_FORM,2x1,Cover-6 Right,Zone,0,2,1,10,04:50,LV,7,17,0,0,0,1,0,0,0,1,0,0,0,0,week_9
2022110604,1563,1,1.1899987792969,6.4499987792969051,4.4399987792969,57,0.145652949810028,0.854347050189972,I_FORM,2x1,Cover-3,Zone,0,2,1,10,02:41,LV,7,17,0,0,0,0,0,0,0,0,0,1,1,0,week_9
2022110604,2316,1,0.92999984741209829,6.5799998474121,4.2099998474120994,28,0.334830272942781,0.665169727057219,I_FORM,2x1,Cover 6-Left,Zone,0,3,1,10,10:09,LV,17,20,0,0,0,0,0,0,0,0,0,0,0,1,week_9
2022110604,2888,1,1.1400000000000006,6.8400000000000034,4.6299999999999955,66,0.604853820055723,0.395146179944277,I_FORM,2x1,Cover-6 Right,Zone,0,4,1,10,12:46,LV,24,20,0,0,0,1,0,0,0,0,0,0,0,0,week_9
2022110605,2942,1,1.4399999999999977,3.7000000000000028,0.0,55,0.940604815259576,0.0593951847404242,I_FORM,2x1,Cover-2,Zone,0,4,4,1,15:00,IND,16,3,0,0,0,0,0,0,0,0,0,0,0,1,week_9
2022110606,2606,1,1.2199990844726969,6.5799990844726963,2.4099990844727017,57,0.338764455169439,0.661235544830561,I_FORM,1x1,Cover-3,Zone,0,3,3,1,01:31,BUF,17,14,0,0,0,0,0,0,0,0,0,0,1,0,week_9
2022110606,2629,0,1.3200003051758031,7.6800003051758026,3.8000003051758,62,0.314958237111568,0.685041762888432,I_FORM,2x1,Cover-3,Zone,0,3,1,10,00:52,BUF,17,14,0,1,0,0,0,1,0,0,0,0,0,0,week_9
2022110607,132,1,1.6300001525878969,8.1800001525879011,4.7500001525878943,56,0.367926985025406,0.632073014974594,I_FORM,2x1,Cover-3,Zone,0,1,1,10,12:58,MIN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,week_9
2022110607,203,0,1.6200030517577915,8.4600030517577949,4.8400030517578045,82,0.320366824045777,0.679633175954223,I_FORM,2x1,Cover-3,Zone,0,1,1,10,10:49,MIN,0,0,0,1,0,0,0,1,0,0,0,0,0,0,week_9
2022110607,1292,1,1.5500024414059936,8.0800024414059948,4.0400024414059885,104,0.209857862442732,0.790142137557268,I_FORM,2x1,Cover-2,Zone,0,2,1,10,04:23,MIN,0,7,0,1,0,0,0,0,0,0,0,0,0,0,week_9
2022110607,3575,1,0.82999786376950624,7.3899978637695085,4.1099978637695074,89,0.251462921500206,0.748537078499794,I_FORM,2x1,Quarters,Zone,0,4,1,10,04:11,MIN,17,17,0,0,0,0,0,0,0,0,0,0,0,1,week_9
2022110607,3596,0,1.4299972534179943,7.6499972534179932,4.4699972534180006,96,0.20548503100872,0.79451496899128,I_FORM,2x1,Cover-3,Zone,0,4,2,3,03:27,MIN,17,17,0,0,0,1,0,0,0,1,0,0,0,0,week_9
2022110608,2242,0,1.6599984741211031,7.4399984741211043,0.0,45,0.393852524459362,0.606147475540638,I_FORM,1x1,Cover-3,Zone,0,3,2,2,12:50,SEA,7,10,0,0,0,0,0,0,0,0,0,0,0,0,week_9
2022110608,3100,1,1.3099966430664125,7.3299966430664085,0.0,91,0.376032028347254,0.623967971652746,I_FORM,1x1,Quarters,Zone,0,4,1,10,14:18,SEA,14,17,0,0,0,0,0,0,0,0,0,0,0,0,week_9
2022110608,3197,1,1.2399963378906023,4.719996337890592,0.0,68,0.308038476854563,0.691961523145437,I_FORM,2x1,Cover-3,Zone,0,4,3,1,11:59,SEA,14,17,0,0,0,0,0,0,0,0,0,0,0,0,week_9
2022110700,929,1,1.4500012207031006,6.850001220703092,4.3900012207030983,77,0.276225544512272,0.723774455487728,I_FORM,2x1,Quarters,Zone,0,2,1,10,14:45,BAL,0,7,0,0,0,0,0,0,0,0,0,0,0,1,week_9
2022110700,1338,0,1.3700000000000045,7.2999999999999972,3.519999999999996,96,0.328421521931887,0.671578478068113,I_FORM,2x1,Quarters,Zone,0,2,2,15,08:32,BAL,0,7,0,0,0,0,0,0,0,0,0,0,0,1,week_9
2022110300,626,1,4.9399987792969,7.6099987792969017,0.0,32,0.209886062890291,0.790113937109709,PISTOL,3x1,Cover-3 Cloud Left,Zone,0,1,2,10,04:49,PHI,7,0,0,0,0,0,0,0,0,0,0,0,0,0,week_9
2022110300,1016,0,5.0799963378905915,7.3899963378905937,0.0,83,0.117559086531401,0.882440913468599,PISTOL,3x1,Cover-3,Zone,0,2,1,10,12:16,PHI,7,7,0,0,0,0,0,0,0,0,0,0,0,0,week_9
2022110300,1340,1,5.4900036621090038,7.8000036621090061,0.0,106,0.123982792720199,0.876017207279801,PISTOL,3x1,Cover-3,Zone,0,2,2,4,05:22,PHI,7,7,0,0,0,0,0,0,0,0,0,0,0,0,week_9
2022110300,2740,1,4.6099990844726975,6.8199990844726983,0.0,30,0.0792564377188683,0.920743562281132,PISTOL,3x1,Cover-3,Zone,0,4,1,10,12:36,PHI,17,21,0,1,0,0,0,0,0,0,0,0,0,0,week_9
2022110600,1186,1,3.8500004577636986,6.8600004577637037,0.0,33,0.680000513792038,0.319999486207962,PISTOL,3x1,Quarters,Zone,0,2,1,10,07:14,LAC,10,0,0,0,0,0,0,0,0,0,0,0,0,0,week_9
2022110608,2213,0,5.2300001525878983,8.3500001525879,0.0,37,0.409155763685703,0.590844236314297,PISTOL,3x1,Cover-3 Seam,Zone,0,3,1,10,13:22,SEA,7,10,0,0,0,0,0,0,0,0,0,0,0,1,week_9
2022110608,2459,0,5.0400004577637034,7.6500004577637029,0.0,50,0.348194517195225,0.651805482804775,PISTOL,3x1,Cover-3,Zone,0,3,1,10,09:26,SEA,7,10,0,0,0,0,0,0,0,1,0,0,0,0,week_9
2022110608,3126,0,5.3700033569335943,7.7300033569335938,0.0,87,0.368639212101698,0.631360787898302,PISTOL,2x2,Cover-3,Zone,0,4,2,6,13:42,SEA,14,17,0,1,0,0,0,0,0,1,0,0,0,0,week_9
2022110609,1431,1,5.159999389648398,5.3799993896483969,0.0,25,0.399840958416462,0.600159041583538,PISTOL,2x1,Cover-3,Zone,0,2,2,6,08:39,LA,3,7,0,1,0,0,0,0,0,0,0,0,0,0,week_9
2022110610,1682,1,4.9200012207030994,7.7100012207030915,0.0,67,0.637802742421627,0.362197257578373,PISTOL,3x1,Cover-3,Zone,0,2,2,6,03:15,TEN,9,14,0,0,0,0,0,0,0,0,0,0,0,0,week_9
2022110610,2750,1,4.7799995422363,7.2999995422363,0.0,37,0.421355657279491,0.578644342720509,PISTOL,2x2,Quarters,Zone,0,3,1,20,04:55,TEN,9,17,0,0,0,0,0,0,0,0,0,0,0,1,week_9
2022110610,2771,1,4.9200012207030994,7.3700012207030952,0.0,41,0.425860300660133,0.574139699339867,PISTOL,2x2,Quarters,Zone,0,3,2,16,04:17,TEN,9,17,0,1,0,0,0,0,0,0,0,0,0,0,week_9
2022110610,3246,1,4.5800003051758011,7.6900003051758006,0.0,49,0.25016363710165,0.74983636289835,PISTOL,2x2,Quarters,Zone,0,4,1,10,11:37,TEN,9,17,0,1,0,0,0,0,0,0,0,0,0,1,week_9
2022110610,4602,0,4.559999542236298,7.6599995422362994,0.0,36,0.777739757800308,0.222260242199692,PISTOL,3x1,Quarters,Zone,0,5,2,9,03:26,TEN,20,17,0,0,0,0,0,0,0,0,0,0,0,0,week_9
2022110700,443,1,4.8399983215332014,6.7799983215332027,4.0799983215332034,34,0.531627919524908,0.468372080475092,PISTOL,1x1,Quarters,Zone,0,1,1,10,08:25,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,week_9
2022110700,1271,0,5.1600012207030943,7.3000012207030949,2.9700012207030966,91,0.288496825844049,0.711503174155951,PISTOL,2x2,Quarters,Zone,0,2,1,10,09:05,BAL,0,7,0,0,1,0,0,0,0,0,0,0,1,0,week_9
2022110700,1405,1,4.640001831054704,6.4200018310547051,2.3800018310546989,70,0.247909750789404,0.752090249210596,PISTOL,2x1,Quarters,Zone,0,2,1,10,07:10,BAL,0,7,0,0,1,0,0,0,0,0,0,0,0,0,week_9
2022110700,2096,0,5.1200010681152008,7.2400010681151983,1.7700010681151994,45,0.14775749668479,0.85224250331521,PISTOL,3x1,Cover-2,Zone,0,3,1,20,13:13,BAL,3,14,0,0,0,0,0,0,1,0,0,0,0,0,week_9
2022110700,2210,1,5.0199966430664062,6.9499966430664131,4.2899966430664023,87,0.116536349058151,0.883463650941849,PISTOL,2x1,Quarters,Zone,0,3,2,6,10:30,BAL,3,14,0,0,0,1,0,0,0,0,0,0,0,0,week_9
2022110700,2286,1,4.8299969482421972,6.9299969482422057,4.1999969482422017,94,0.109001543372869,0.890998456627131,PISTOL,2x1,Quarters,Zone,0,3,2,10,09:14,BAL,3,14,0,0,0,1,0,0,0,0,0,0,0,0,week_9
2022110700,2902,1,4.25,6.5799999999999983,2.1599999999999966,73,0.0974669866263866,0.902533013373613,PISTOL,2x1,Cover-3,Zone,0,4,1,10,13:10,BAL,6,17,0,0,1,0,0,0,0,0,0,0,0,0,week_9
2022110700,2923,1,5.209999694824198,7.3499996948241986,3.8599996948241966,55,0.078019866719842,0.921980133280158,PISTOL,2x1,Quarters,Zone,0,4,1,10,12:29,BAL,6,17,0,0,0,0,0,0,0,0,0,0,0,0,week_9
2022110700,2993,1,5.090000686645503,7.1300006866455021,3.7300006866455035,29,0.0443749539554119,0.955625046044588,PISTOL,2x1,Quarters,Zone,0,4,1,10,10:25,BAL,6,17,0,0,0,0,0,0,0,0,0,0,0,0,week_9
2022110700,3037,1,4.4200001525879,6.7100001525878987,3.510000152587903,29,0.0422406941652298,0.95775930583477,PISTOL,2x1,Quarters,Zone,0,4,2,10,09:36,BAL,6,17,0,0,0,0,0,0,0,0,0,0,1,0,week_9
2022110700,3153,1,4.299999465942399,6.5699994659423986,2.0799994659424,27,0.0114704100415111,0.988529589958489,PISTOL,2x1,Quarters,Zone,0,4,1,10,08:24,BAL,6,20,0,0,1,0,0,0,1,0,0,0,0,0,week_9
2022110700,3602,1,3.8299996948242097,6.1999996948242,0.0,75,0.00413678702898324,0.995863212971017,PISTOL,2x1,Cover-3,Zone,0,4,1,10,03:23,BAL,13,27,0,0,0,0,0,0,0,0,0,0,0,0,week_9
2022110700,3630,1,4.04999633789059,6.1699963378905949,0.0,75,0.00415401556529105,0.995845984434709,PISTOL,2x2,Quarters,Zone,0,4,2,10,03:19,BAL,13,27,0,0,0,0,0,0,0,0,0,0,0,1,week_9
2022110300,369,1,4.5200003051757989,4.7000003051757915,0.0,93,0.298722572624683,0.701277427375317,SHOTGUN,2x2,Cover-3 Seam,Zone,0,1,1,10,09:23,PHI,7,0,0,0,0,0,1,0,0,0,0,0,0,1,week_9
2022110300,395,0,5.1300030517577966,5.1100030517578006,0.0,89,0.292588219046593,0.707411780953407,SHOTGUN,2x2,Cover-3 Seam,Zone,0,1,2,6,08:54,PHI,7,0,0,0,0,0,0,0,0,0,0,0,0,0,week_9
2022110300,417,0,5.4999984741210994,5.4499984741210881,0.0,89,0.331460492685437,0.668539507314563,SHOTGUN,2x2,Cover-2,Zone,0,1,3,6,08:51,PHI,7,0,0,0,0,0,0,0,0,0,0,0,0,0,week_9
2022110300,465,0,4.9399972534179994,5.0399972534179938,0.0,64,0.246232530102134,0.753767469897866,SHOTGUN,2x2,Cover-2,Zone,0,1,2,8,07:49,PHI,7,0,0,0,0,0,0,0,0,1,0,0,0,0,week_9
2022110300,513,0,4.309998626708996,4.609998626709,0.0,55,0.221715008839965,0.778284991160035,SHOTGUN,2x2,Cover-3,Zone,0,1,1,10,06:49,PHI,7,0,0,0,0,0,0,0,0,0,0,0,0,0,week_9
2022110300,558,0,5.6999990844727009,5.8899990844726986,0.0,45,0.205070875585079,0.794929124414921,SHOTGUN,2x2,Cover-2,Zone,0,1,1,10,05:39,PHI,7,0,0,1,0,0,0,1,0,1,0,0,0,0,week_9
2022110300,580,0,5.3799983215332006,5.3099983215332,0.0,45,0.227314820513129,0.772685179486871,SHOTGUN,2x2,Quarters,Zone,0,1,2,10,05:32,PHI,7,0,0,1,0,0,0,1,0,0,0,0,0,0,week_9
2022110300,647,0,5.7300006866455035,5.9300006866454993,0.0,30,0.215169824659824,0.784830175340176,SHOTGUN,2x2,Cover-2,Zone,0,1,3,8,04:05,PHI,7,0,0,0,0,0,0,1,0,0,0,0,0,0,week_9
2022110300,750,1,5.030000038147,5.350000038147,0.0,12,0.213652638718486,0.786347361281514,SHOTGUN,2x2,Cover-3,Zone,0,1,4,2,01:36,PHI,7,0,0,0,0,0,0,0,0,0,0,0,0,0,week_9
2022110300,968,0,5.1099997711182006,5.3099997711182,0.0,30,0.161625754088163,0.838374245911837,SHOTGUN,2x2,Cover-2,Zone,0,2,1,10,12:59,PHI,7,7,0,0,0,0,0,0,0,1,0,0,0,0,week_9
2022110300,992,0,4.9800016784667989,5.3400016784667983,0.0,61,0.136394197121263,0.863605802878737,SHOTGUN,2x2,Cover-3,Zone,0,2,1,10,12:35,PHI,7,7,0,0,0,0,0,0,0,0,0,0,0,0,week_9
2022110300,1208,1,5.250000915527302,5.3500009155273034,0.0,69,0.129043770954013,0.870956229045987,SHOTGUN,2x2,Cover-3,Zone,0,2,1,10,08:45,PHI,7,7,0,0,0,0,1,0,0,0,0,0,0,1,week_9
2022110300,1253,0,5.0000009155272949,5.5700009155273023,0.0,89,0.117300407961011,0.882699592038989,SHOTGUN,3x1,Cover-3 Cloud Left,Zone,0,2,1,10,07:36,PHI,7,7,0,0,0,0,0,0,0,0,0,0,0,0,week_9
2022110300,1650,1,5.280001831054701,5.3200018310547,0.0,35,0.196915607899427,0.803084392100573,SHOTGUN,2x2,Cover-2,Zone,0,2,1,10,00:37,PHI,14,14,0,0,0,0,0,0,0,0,0,0,0,0,week_9
2022110300,1677,0,5.2699983215332011,5.469998321533204,0.0,43,0.193756062537432,0.806243937462568,SHOTGUN,3x1,Cover-2,Zone,0,2,2,2,00:31,PHI,14,14,0,0,0,0,0,0,0,0,0,0,0,0,week_9
2022110300,1709,0,5.2099990844726989,5.4099990844727017,0.0,46,0.190597798675299,0.809402201324701,SHOTGUN,3x1,Cover-2,Zone,0,2,1,10,00:24,PHI,14,14,0,0,0,0,0,0,0,0,0,0,0,0,week_9
2022110300,1738,1,5.300003356933594,5.4800033569335938,0.0,67,0.179234832525253,0.820765167474747,SHOTGUN,2x2,Cover-2,Zone,0,2,1,10,00:19,PHI,14,14,0,0,0,0,0,0,0,0,0,0,0,0,week_9
2022110300,1834,0,5.5499990844726987,5.3499990844726995,0.0,27,0.191798951476812,0.808201048523188,SHOTGUN,2x2,Cover-3,Zone,0,3,1,10,14:56,PHI,14,14,0,0,0,0,0,0,0,0,0,1,0,0,week_9
2022110300,1853,1,5.2600001525879012,5.4000001525879018,0.0,21,0.226545486599207,0.773454513400793,SHOTGUN,2x2,Cover-6 Right,Zone,0,3,2,16,14:15,PHI,14,14,0,0,0,0,0,0,0,0,0,0,0,0,week_9
2022110300,2211,0,4.9700030517578,4.9400030517577989,0.0,93,0.142995219677687,0.857004780322313,SHOTGUN,2x2,Cover-3 Seam,Zone,0,3,1,10,08:13,PHI,14,14,0,0,0,0,0,0,0,0,0,0,0,0,week_9
2022110300,2233,0,5.2299984741210892,5.2099984741210932,0.0,93,0.144996406510472,0.855003593489528,SHOTGUN,2x2,Cover-3,Zone,0,3,2,10,08:10,PHI,14,14,0,0,0,0,0,0,0,0,0,0,0,0,week_9
2022110300,2646,0,4.9999996948242114,5.179999694824204,0.0,67,0.118905629962683,0.881094370037317,SHOTGUN,2x2,Cover-3,Zone,0,4,2,4,14:27,PHI,17,21,0,0,0,0,0,0,0,0,0,0,0,0,week_9
2022110600,273,0,3.9799995422362997,4.1899995422363006,0.0,35,0.62401969358325,0.37598030641675,SHOTGUN,3x1,Cover-3,Zone,0,1,1,10,10:40,LAC,7,0,0,1,0,0,1,1,0,0,0,0,0,0,week_9
